,headline,is_sarcastic
1731,Timeline Of U.S.–Syria Relations,1
1732,MSNBC Poll Finds Support For Bernie Sanders Has Plummeted 2 Points Up,1
1733,Poll Shows Support For Impeachment Weakest Among Uncontacted Amazonian Tribes Who Know Nothing Of Our Ways,1
1734,"‘Hey You, Want To Be A Federal Judge?’ Says Mitch McConnell Pointing To Valet In Heritage Foundation Parking Lot",1
1735,"‘Oh Jesus, Now What?’ Says Exhausted Trump Turning On News To See What Bullshit Thing President Did Today",1
1736,Vindman Says Ukraine Transcript Left Out Lengthy Sections Of Trump Bragging About Time He Was In Pizza Hut Commercial,1
1737,"Bernie Sanders Holds Secret Campaign Meeting With 15,000 Working-Class Democratic Donors",1
1738,Congress Clears Boeing Of All Wrongdoing After Being Appointed Very Special Junior Pilots,1
1739,"‘Again, Again, Again!’ Exclaims Clapping, Grinning Trump After Sixth Time Watching Abu Bakr Al-Baghdadi Death Video",1
1740,"Trump Mortified After World Series Crowd Starts Booing, Chanting ‘Lock Him Up’ At Melania",1
1741,Tim Ryan’s Wife Puts On Strained Smile As Former Candidate Spends Dinner Speculating On Whose VP He’ll Be,1
1742,Sympathetic Representatives Let Lindsey Graham Into Impeachment Hearing After It Becomes Clear He Came To Disrupt It Alone,1
1743,"Republicans Storm National Statuary Hall, Demand To Be Allowed Into Elijah Cummings’ Casket",1
1744,Trump Apologizes For Impeachment Comment After Learning Disturbing History Of 1918 Lynching Of German American Immigrant Robert Prager,1
1745,Jimmy Carter Forced To Remove Dozens Of Genital Piercings Before Entering MRI Machine,1
1746,Assad Starting To Feel Like Friendship With Tulsi Gabbard One-Sided After She Calls Just To Complain About The Election Again,1
1747,Pete Buttigieg Tries Appealing To Moderate Boomers By Announcing He Doesn’t Agree With His Choice To Be Gay But Respects His Decision,1
1748,Trump Supporter Comes Away From Democratic Debate With Pretty Clear Idea Of Which Candidate He’s Going To Kill,1
1749,Pros And Cons Of Whistleblowing,1
1750,Bernie Sanders Renounces Call For Economic Equality After Brush With Death Teaches Him Money Isn’t Everything,1
1751,CNN Moderator Desk Crowded After 16 Pundits Qualify For Debate,1
1752,Hunter Biden Admits It Was Poor Judgment To Be Involved With Corrupt Biden Family,1
1753,Trump Flees Government Oppression By Relocating Administration To Remote Cabin Compound In Mountains Of Idaho,1
1754,Timeline Of The GOP’s Relationship With Trump,1
1755,Despondent Trump Drives Golf Cart Into Water Hazard,1
1756,"‘At Least They Don’t Know About My Leaking, Prolapsed Anus,’ Thinks Devin Nunes Filing Lawsuit Against Mocking Twitter Accounts",1
1757,Trump Assures Kurds There Will One Day Be Very Nice Tree Planted In D.C. Commemorating Their Deaths,1
1758,Trump Cabinet Officials Resentful Of Increasing Power Wielded By Live-In Caregiver,1
1759,Trump Furiously Searching Raytheon Catalog For Gift After Realizing He Promised China And Ukraine Same Javelin Missile,1
1760,"Giuliani: ‘When The Going Gets Tough, I Can Always Look Back Fondly On The Events Of 9/11’",1
1761,Kamala Harris Undergoes Heart Surgery After Seeing Positive Reception For Sanders,1
1762,Justin Trudeau Explains Deep Spiritual Significance Of Oil Pipelines Through Indigenous Lands,1
1763,"Pompeo Clarifies Anyone In Country Can Listen In On Trump Administration Calls By Picking Up Phone, Dialing 9",1
1764,Sanders Attributes Recovery To Thousands Of Small Blood Donations,1
1765,Bernie Sanders Unveils Plan To Tackle Income Inequality With Art Heist From Billionaire’s Home,1
1766,Trump Aides Investigating Whistleblower Struggling To Identify Single Person In CIA With Moral Principles,1
1767,Slide-Whistleblower Complaint Reveals Trump’s Pants Around Ankles,1
1768,Lindsey Graham Demands To Know How Trump Supposed To Lead Nation Under Such Rampant Accountability,1
1769,"Chelsea Manning, Reality Winner Excitedly Hoping Nation’s Newfound Approval Of Whistleblowers Will Get Them Out Of Jail",1
1770,Resistance Democrat Racking Brain For Way To Sexualize Anonymous Whistleblower,1
1771,White House Unveils Lightly Edited Memorandum Of U.S. Constitution That Specifically Declares Trump’s Innocence,1
1772,Beto O’Rourke’s Son Concerned Trump Will Order Ukraine To Investigate Him Next,1
1773,House Democrats Issue Condemnation Of Ukraine For Making It Harder To Avoid Impeaching Trump,1
1774,Justin Trudeau Responds To Blackface Criticism With New ‘Triggered?’ Campaign Slogan,1
1775,Pompeo To Increase Bombing In Afghanistan After Figuring They’ll Miss And Hit Iran At Some Point,1
1776,Mike Pompeo Appears With Families Of Lost Saudi Oil To Call For Justice,1
1777,Trump Confirms That It Was Iran Or Some Country Like That Behind Saudi Oil Attacks,1
1778,John Bolton Asked To Leave Condo Board Meeting After Repeatedly Advocating Bombing Isaacsons,1
1779,Highlights Of The Third Democratic Debate,1
1780,Moderator Jorge Ramos Asks Candidates How They Would Help Struggling Media Companies With $7.5 Billion Of Debt,1
1781,Biden Complains Moderators Keep Giving Him Ample Time To Speak,1
1782,House Democrats Vow To Hold President Accountable With Agriculture Bill Where First Letter Of Every Line Spells Out ‘Impeach Trump’,1
1783,Ex-CIA Agent Valerie Plame Releases Campaign Video Depicting Her Torturing Voters,1
1784,John Bolton Consoles Self That At Least He Didn’t Help To Make World Safer Place,1
1785,America Ends Negotiations With Bloodthirsty Warlord: A Look Back At John Bolton's Time In The Trump Administration,1
1786,Trump Inadvertently Saves Life Of Yemeni Family After Appropriating Pentagon Money For Border Wall,1
1787,Marianne Williamson Deletes Tweets About Using Mind To Control Weather After Realizing Nation Unprepared To Wield Such Great Power,1
1788,How 2020 Presidential Candidates Can Raise Their Polling Numbers,1
1789,Biden Declares Self Only Candidate Who Can Defeat George Bush In 1988 Election,1
1790,Newly Founded Steyer Institute For Political Research Poll Finds Tom Steyer Leading 2020 Democrats At 95%,1
1791,Confused Biden Tells Rambling Anecdote About Working-Class Single Hammer,1
1792,Aides Struggle To Stop Dozens Of Kerosene-Soaked Republicans From Lighting Selves Ablaze Atop David Koch’s Body,1
1793,Struggling Hickenlooper Drops Out Of Colorado Senate Race To Run For Jefferson County Commissioner,1
1794,Tyson Foods Sends Cease-And-Desist To Trump For Using Slaughterhouse Recordings As Pump-Up Anthem At Rallies,1
1795,Trump Attempts To Ease Tensions With Jewish Community By Noting He Also Would've Murdered Christ,1
1796,Jill Biden Urges Democratic Voters To Ignore Which Candidates Are Mentally Sharp Enough To Finish Complete Sentences For Good Of Party,1
1797,"‘And Then There Were 23,’ Says Wayne Messam Crossing Out Hickenlooper Photo In Elaborate Grid Of Rivals",1
1798,Democratic Party: Moving Left Vs. Remaining Moderate,1
1799,Pete Buttigieg Charms Crowd At Iowa Truck Stop By Sampling Local Meth,1
1800,Seth Moulton Spends Afternoon By Radio To See If They Play Campaign Ad,1
1801,Rod Blagojevich Trying To Sell Presidential Commutation To Cellmate For $2.8 Million,1
1802,John Hickenlooper Drops Out Of 2020 Presidential Race One Assumes,1
1803,John Delaney Sends Fundraising Email To Wife Asking To Use More Of Their Money On His Campaign,1
1804,John Delaney Warns Universal Healthcare Not As Feasible As Just Letting Lots Of People Die,1
1805,A Timeline Of U.S.–Iran Relations,1
1806,Highlights Of The Second Democratic Debates,1
1807,Jake Tapper Demands Michael Bennet Answer Question Of Whether He Too Big A Pussy To Take Swing At De Blasio,1
1808,Kirsten Gillibrand Appeals To Detroit Voters By Touting Hardscrabble Youth Growing Up As A Car,1
1809,De Blasio Appealing To Rural Voters By Touting Destruction Of New York City Under His Watch,1
1810,CNN Publishes Winners And Losers Of Wednesday Night Debate 45 Minutes Before Broadcast,1
1811,Lindsey Graham Sheepishly Approaches Fox News Interns To See If Anybody Up For Grabbing Drink,1
1812,"Sanders, Warren Devolve Into Screaming Match After Discovering Insurmountable Divide On Wildlife Management Policy",1
1813,John Delaney Befuddled By Question Asking Him To Imagine Himself As President,1
1814,"‘Right This Way To The Debate Stage,’ Says Tearful, Rock-Holding Hickenlooper Aide Leading Candidate To Secluded Spot In The Woods",1
1815,Mysterious Salem Shopkeeper Offers Seth Moulton Chance At Presidential Debate Stage But At A Terrible Cost,1
1816,What To Expect In The Second Democratic Debates,1
1817,More Presidential Candidates Taking Strident Pro-Caviar Stance To Appeal To Democratic Socialite Wing Of Party,1
1818,"Trump Escalates Baltimore Attacks With Rambling, 3-Hour Press Conference Tearing Into Edgar Allan Poe",1
1819,Chuck Grassley Accidentally Lies In State For Few Hours After Drifting Off In Capitol Rotunda,1
1820,Pelosi Concerned Outspoken Progressive Flank Of Party Could Harm Democrats’ Reputation As Ineffectual Cowards,1
1821,Aging Congress Moves Into More Manageable Single-Story Ranch Capitol,1
1822,"‘It’s Like All The President’s Men Meets Rambo,’ Says Robert Mueller Describing Report To Congress",1
1823,Trump Campaign Store Offering Special Disavowed Discount On All ‘Send Her Back’ Merchandise,1
1824,Mark Warner Holding Up Long Line Of Senators Waiting For Diving Board At D.C. Reflecting Pool,1
1825,White Supremacists Warn Idealistic Trump Some Compromise Will Be Necessary To Achieve Their Goals,1
1826,Trump Disavows Supporters Who Could Barely Keep Racist Chant Going For 10 Seconds,1
1827,Federal Officials Investigating Man Posting Racist Attacks Online Armed With Millions Of Explosives,1
1828,House Passes Resolution Overnight Apologizing If Previous Racism Resolution Came Off Too Harsh,1
1829,Trump Claims He Tried To Warn Public About Epstein By Praising Him As A Terrific Guy,1
1830,"Remorseful Beto O’Rourke Admits His Family Responsible For My Lai Massacre, Triangle Shirtwaist Factory Fire",1
1831,Paul Ryan Lauded For Inspiring Millions Of Young Gutless Fucking Cowards To Take On Leadership Roles,1
1832,Outraged Trump Declares He Would’ve Gotten Jeffrey Epstein Way More Lenient Plea Deal,1
1833,John Hickenlooper Sets Ambitious $250 Fundraising Goal For Next Debate Cycle,1
1834,Swalwell Satisfied With Campaign Sparking Important Conversation About Hopeless Candidates Who Waste Everyone’s Time,1
1835,Highlights Of The Democratic Primary Debate Day 2,1
1836,Naked Andrew Yang Emerges From Time Vortex To Warn Debate Audience About Looming Threat Of Automation,1
1837,Highlights Of The Democratic Primary Debate Day 1,1
1838,13.5 Million Americans Tune In To Watch Animal Planet’s ‘Puppy Parley’ During DNC Debate Halftime Show,1
1839,"Presidential Debate Sidetracked By Booker, De Blasio Arguing About Best Place In Lower Manhattan To Get Tapas",1
1840,Chuck Todd Extensively Preparing To Accept Whatever Candidates Say At Face Value Without Any Follow-Up Questions,1
1841,What To Expect In The First Democratic Debates,1
1842,Congress Reaches Compromise To Admit District Of Columbia Into Union As Slave State,1
1843,John Bolton Urges War Against The Sun After Uncovering Evidence It Has Nuclear Capabilities,1
1844,Bolton Calls For Forceful Iranian Response To Continuing U.S. Aggression,1
1845,Michael Bennet Quietly Asks Aide If Polling At N/A Is Good Or Bad,1
1846,Chuck Schumer: ‘The American People Deserve A President Who Can More Credibly Justify War With Iran’,1
1847,"Trump Thanks Supporters Who Sacrificed Time, Money, Friends, Family, Morals, Religious Beliefs To Be Here Today",1
1848,"White House Hires Top Hollywood Agent To Pitch Action-Packed, High-Concept War With Iran To American Public",1
1849,Kellyanne Conway Decides To Lie Low Until Rule Of Law Dies Down,1
1850,Pence Visits Conversion Therapist For Routine Gay-Preventative Checkup,1
1851,Pros And Cons Of Impeaching President Trump,1
1852,DNC Criticized For Overly Restrictive Debate Rules Requiring Candidates Have At Least One Policy Position,1
1853,Highlights Of President Trump’s Trip To The U.K.,1
1854,Elizabeth Warren Spends Evenings Tutoring Underperforming Candidates On Creating Comprehensive Policy,1
1855,Media Urged Not To Release Names Of Any More Presidential Candidates In Effort To Prevent Copycats,1
1856,"‘Hold Still,’ Says Eric Trump Swinging Sword At Don Jr. Trapped Inside Knight’s Armor",1
1857,Most Significant Trade Wars In U.S. History,1
1858,Panicking Trump Trying To Recall Recent Affairs He’s Had After Spotting Baby Balloon In London Protest Crowd,1
1859,Queen Elizabeth Unnerved By Stephen Miller’s Requests To Sample Royal Baby,1
1860,Mitch McConnell Feeling Emasculated By Wife Who Makes More Illicit Money Than Him,1
1861,Report: Massive Hypocrisy Just Flat-Out Gets The Job Done,1
1862,Corner Store Customers Saddened By Sight Of Frantic Trump Doing Scratch-Off Tickets Right On Counter,1
1863,Jay Inslee Recalls Decision To Run For President After 5 Teens From Across Globe Pressed Enchanted Rings Together To Call Him Into Existence,1
1864,Trump Warns China Not To Underestimate His Willingness To Sacrifice Every American’s Well-Being,1
1865,Trump Demands Investigation Into Whether Clintons Gave Him Non-Registry Wedding Gift In 2005,1
1866,Cory Booker Tries To Relate To Rural Voters By Mangling Hand In Grain Auger,1
1867,Entire Southern Border Somehow On Fire 10 Minutes After Kushner Begins Tackling Immigration System,1
1868,Candidate With No Chance Of Winning Nomination Settles On Goal Of Crushing Hickenlooper Campaign,1
1869,Alabama Governor Signs New ‘Heartbeat Bill’ Lowering State’s Age Of Consent,1
1870,John Bolton: ‘An Attack On Two Saudi Oil Tankers Is An Attack On All Americans’,1
1871,Mike Gravel Can’t Believe His Polling Numbers Neck-And-Neck With Fucking Nobody Like Wayne Messam,1
1872,Aides Request John Bolton Please Stop Setting Fire To Middle East Tactical Map,1
1873,Deutsche Bank Begins Removing Possessions From White House After Trump Defaults On Loan,1
1874,Trump Reassures Struggling Farmers He Has Never Seen One Of Them And Cannot Be Sure They Even Exist,1
1875,Trump Motorcade Picks Up Few Lyft Passengers To Help President Make Ends Meet,1
1876,De Blasio PAC Spends $30 Million On Ads Urging Candidate Not To Embarrass Self By Running,1
1877,Georgia Governor Signs Bill Outlawing Abortion Except For Single 30-Second Window On Third Day Of Fourth Week Of Pregnancy,1
1878,History Of The Filibuster,1
1879,Trump Dismisses Concerns Over White House Chaos After Pack Of Feral Dogs Takes Over 4th West Wing Room,1
1880,Trump Resigns From Presidents Local 150 In Protest Of Unions,1
1881,Sanders Supporters Viciously Attack Bernie Sanders After He Criticizes Mistakes Of 2016 Sanders Campaign,1
1882,Diplomatic Pete Buttigieg Quickly Changes Subject From Politics At Town Hall To Avoid Arguments,1
1883,Town Hall Audience Gives Amy Klobuchar Standing Ovation As She Lifts Chris Cuomo Up By Throat,1
1884,Pete Buttigieg Releases Comprehensive List Of Fun Personality Quirks To Include In Articles About Him,1
1885,Biggest Revelations From The Mueller Report,1
1886,Defiant Sarah Huckabee Sanders Claims She Doesn’t Know Where Voice Comes From When She Opens Mouth,1
1887,Tracking Trump Administration Turnover,1
1888,‘Boating World Magazine’ Giving Live Updates As Its Team Of Reporters Reads All Of Mueller Report,1
1889,Report: You’re Far Too Dumb To Be Reading The Mueller Report Yourself,1
1890,Barr Releases Catatonic Mueller After Removing All Sensitive Material From Special Counsel’s Brain,1
1891,Pete Buttigieg Stuns Campaign Crowd By Speaking To Manufacturing Robots In Fluent Binary,1
1892,Ilhan Omar Disrespectfully Refers To America As ‘A Place’,1
1893,"William Barr Agrees To Release Nonverbal, Abstract Visual Representation Of Mueller Report",1
1894,"Lightning Bolt Blasts Washington Monument As Mike Pence, Pete Buttigieg Locked In Battle Of Prayers On National Mall",1
1895,Majority Of Americans Voice Support For Bernie Sanders After Learning He’s A Millionaire,1
1896,Family Of Congressman Glad He Finally Found Outlet For His Racism,1
1897,Trump Vows Extensive Search To Find New DHS Director With Ideal Personality Disorders,1
1898,Homeland Security Criticized For Allowing Known Killer To Stay In Country,1
1899,White House Says Mueller Report Must Be Kept Private Because It’s So Exonerating It Would Drive Public Mad,1
1900,‘What’s All This I’m Hearing About People Getting Security Clearances?’ Asks Confused Mike Pompeo To White House Staff Avoiding Eye Contact,1
1901,"Glowing, Cackling McConnell Levitates Above Senate After Realizing Chamber’s Rules Only Self-Imposed Mental Construct",1
1902,Increasingly Cocky Bernie Sanders Announces He Won’t Take Donations Over 27 Cents,1
1903,Mueller Kinda Miffed That Barr Clearly Didn’t Read His Stuff Like He Said He Would,1
1904,Shocked Vladimir Putin Slowly Realizing He Didn’t Conspire With Trump Campaign,1
1905,Compassionate Trump Issues Full Presidential Pardon For Robert Mueller,1
1906,William Barr Declares Mueller Investigation Fully Exonerates Members Of Reagan Administration From Iran-Contra Involvement,1
1907,Devin Nunes Threatens Defamation Lawsuit After Reputation Ruined By His Official Twitter Account,1
1908,Trump Vows To Bring Back Ohio Town’s White Castle,1
1909,Beto O’Rourke Announces He Starting Obama Cover Campaign,1
1910,"2020 Presidential Candidate Pete Buttigieg Announces Bold Plan For 2,500-Mile Intercontinental Riverwalk",1
1911,Nation’s Flag Nerds Anxiously Watching D.C. Statehood Push,1
1912,New Iowa Poll Finds Majority Of Democrats Would Vote For Candidate Named ‘Bobby Cheeseburger’,1
1913,Trump Complains About Overly Complicated Controls Needed To Operate Modern-Day Doors,1
1914,What’s In The Green New Deal,1
1915,How GOP Leaders Go From Being #NeverTrump To Trump Supporters,1
1916,John Hickenlooper Announces Support For Nuking Australia Just To See If Anyone Paying Attention,1
1917,Offended Mark Meadows Reminds Colleagues He Never Once Complained About Capitol’s Integrated Drinking Fountains,1
1918,Jim Jordan Spends Hearing Demanding Michael Cohen Accept Blame For Covering Up Sexual Abuse Of Ohio State Wrestlers,1
1919,House Votes Against Trump’s National Emergency On Grounds That Only Congress Allowed To Misappropriate Funds,1
1920,Mueller Gives Up Trying To Get Report Published After Receiving 19th Literary Agent Rejection,1
1921,Trump Solemnly Lays Wreath At Site Where He Would Have Died During Vietnam War If He Weren’t Rich,1
1922,White House Convenes Panel Of Scientists To Make Case That Trump Capable Of Crushing Train With Bare Hands ,1
1923,"Mike Pence Criticizes Venezuela’s Use Of Torture, Starvation On Non-Homosexual Citizens",1
1924,Netanyahu Defends New Alliance With Israel’s Far-Right Aryan Supremacy Party,1
1925,"Trump Demands William Barr Prove Loyalty By Putting Gun In Mouth, Pulling Trigger",1
1926,Mueller Admits A Smarter President Would’ve Totally Found Way To Stop Investigation By Now,1
1927,"‘We Will Not Repeat The Mistakes Of The 2016 Election,’ Vows Nation Still Using Internet",1
1928,Trump Agrees To Wear Wire To Take Down Roger Stone,1
1929,Trump Confirms All Violent Options On The Table In Venezuela,1
1930,"Trump Offers Clear, Historical Precedent For Deploying U.S. Military With No Provocation",1
1931,Trump Base Celebrates President For Standing Up To Constitution,1
1932,Elliott Abrams Defends War Crimes As Happening Back In The ’80s When Everyone Was Doing It,1
1933,"Trump Invites Supporter, BBC Cameraman To Finish Altercation At White House",1
1934,Nation Horrified To Discover Cory Booker Already A Senator,1
1935,Parasitic Space Worm Controlling Mark Kelly’s Body Announces Arizona Senate Bid,1
1936,Amy Klobuchar Pledges To Fight Everyday Americans,1
1937,"Mueller Annoyed By Chipper, Overeager Adam Schiff Constantly Sending Him Evidence He’s Already Uncovered",1
1938,Ralph Northam Admits He Once Engaged In Pedophilia As Part Of Michael Jackson Costume,1
1939,Cold Panic Grips Stacey Abrams As Trump Begins Delivering Speech Almost Identical To One She Wrote,1
1940,Trump Claims Greatest Threat Facing Nation Toys Coming To Life While Owner Not In Room,1
1941,Guilt-Ridden Stacey Abrams Wondering When She Should Tell Democrats That She Lost Her Election,1
1942,Cory Booker Apologizes To Wall Street Bankers For The Mean Things He’s Going To Have To Say About Them,1
1943,Jimmy Carter Concerned Desire For Fresh Faces In Democratic Party May Hurt His Chances In 2020,1
1944,"Dick Cheney Finally Hunts Down, Kills Man He Shot In Face In 2006",1
1945,Report: Mueller Investigation Nearly Done With First Day Of Trump Campaign,1
1946,"‘Follow Your Instructions, This Is All Part Of The Plan,’ Hisses Richard Nixon Tattoo Protruding From Roger Stone’s Back",1
1947,Howard Schultz Considering Independent Presidential Run After Finding No Initial Support Among Any Voter Groups,1
1948,Jared Kushner Assures Reporters He Never Revealed State Secrets Without Turning Huge Profit,1
1949,Emaciated Peter Alexander Burns Podium For Warmth After Being Locked In Abandoned Press Briefing Room Since December,1
1950,Giuliani: ‘Let’s Just Start Everything Over’,1
1951,Kamala Harris Assembles Campaign Staff Of Unpaid California Prison Laborers,1
1952,Chuck Grassley Voted Against MLK Day Due To Foreseeing How Everyone Would Dishonor King’s Memory,1
1953,John Bolton Insists Iran Likely Harboring Dangerous Terrorist Osama Bin Laden,1
1954,"‘Don’t Make Me Regret This,’ Mueller Tells Rick Gates Before Uncuffing Him To Work On Investigation Together",1
1955,Poll Finds 100% Of Americans Blame Shutdown Entirely On Colorado Representative Scott Tipton,1
1956,Presumptuous Congressional Freshman Thinks She Can Just Come In And Represent Constituents,1
1957,Poll Shows Increasing Number Of Voters Blame Founding Fathers For Starting America,1
1958,Chuck Schumer Honestly Pretty Amazed He Hasn’t Caved Yet,1
1959,GOP Strips Steve King Of Post On Powerful House Segregation Committee,1
1960,Advisors Instruct William Barr To Avoid Referring To Trump As ‘My Liege’ During Confirmation Hearing,1
1961,Nation Not Sure How Many Ex-Trump Staffers It Can Safely Reabsorb,1
1962,Exhausted Robert Mueller Turns Off Phone To Give Himself Breather From Russia Probe News Over Holiday Break,1
1963,The Trump Presidency In 2018,1
1964,"Ryan Zinke Apologizes For Misuse Of Government Funds By Sending Ethics Committee $160,000 Vase",1
1965,Trump Administration Launches Human Rights Investigation Into Senate’s Harsh Treatment Of Mohammad Bin Salman,1
1966,Michael Cohen Granted Prison Work Release For New Job With Trump 2020 Campaign,1
1967,Michael Cohen Completes First Stage Of Intricate Plan To Break Incarcerated Brother Out Of Prison From Inside,1
1968,Trump Claims Substantial Portions Of The U.S.-Mexico Laser Forcefield Have Already Been Built,1
1969,White House Ficus To Leave For Virginia Arboretum After Declining Trump’s Offer To Be Chief Of Staff,1
1970,John Kelly Resigns In Last-Ditch Effort To Save His And Trump’s Friendship,1
1971,Top Agenda Items In Upcoming Democratic-Majority House,1
1972,Incredibly Popular George H.W. Bush Funeral Gets Extended 2-Week Run,1
1973,Gina Haspel Briefs Senators On Saudis’ ‘Shockingly Uninspired’ Khashoggi Interrogation,1
1974,GOP-Controlled Wisconsin Legislature Votes To Dissolve State Rather Than Let Democrats Have It,1
1975,Senate Bill To End U.S. Role In Yemen War Rejected By House Raytheon Executives,1
1976,Depressed Mueller Wonders What It Is About Him That Makes Everyone Lie To Him,1
1977,"Trump Insists Manafort, Assange Only Discussed How Bad Collusion Is",1
1978,Open-Ended New Bill Criminalizes Whatever Black People Up To Right Now,1
1979,The Onion Celebrates The 76th Year Of Diamond Joe's Wild-Ass Magic Carpet Ride,1
1980,Melania Releases Statement Calling For Removal Of First Lady From White House,1
1981,Nancy Pelosi Planning To Reenergize House By Injecting Self With Blood Of Young Representatives,1
1982,Steve King Vehemently Denies Comparing Immigrants To People,1
1983,Hillary Launches Campaign To Raise $100 Million Or Else She’ll Run For President,1
1984,Trump Hacks Through Thick Central American Jungle In Search Of Entirely New Ethnic Group To Demonize,1
1985,Georgia GOP Demands Stacey Abrams Step Down As Candidate To Avoid Conflict Of Interest,1
1986,Mueller Annoyed By Dipshit Protestors Holding Up Traffic During Commute,1
1987,"Anguished, Screaming Trump Bans Father’s Ghost From Press Room For Silently Pointing At Him",1
1988,Mueller Wondering Why There All This Drama Over Trump’s Unpaid Parking Violations,1
1989,Sarah Huckabee Sanders Denies Doctoring Footage Showing Jim Acosta In Clown Makeup Blowing Up Gotham Hospital,1
1990,Beto Voter Struggling To Refocus Her Sexual Fantasies On Ted Cruz,1
1991,Key Takeaways From The 2018 Midterms,1
1992,Trump Unveils Reelection Campaign Plan To Drive Bus Into Crowds Across Country,1
1993,Bored J.B. Pritzker Brainstorming New Hobbies To Blow Money On After Winning Election,1
1994,Georgia Election Worker Assures Black Man Ballot Scanner Supposed To Sound Like Shredder,1
1995,Man Confused By Obscure Down-Ballot Measure About Deciding Who His Senator Should Be,1
1996,Pros And Cons Of Compulsory Voting,1
1997,"North Carolina Voter In Heavily Gerrymandered District Somehow Voting For Montana Senate, Mayor Of Phoenix",1
1998,Libertarian Candidate Worried After Latest Poll Shows Him 98 Points Behind,1
1999,Man Wishes There Were Some Kind Of Pre-Midterm Race Where Voters Could Select Better Candidates,1
2000,Nation Begs For Midterms To Be Pushed Back To Delay Start Of 2020 Presidential Campaigns,1
2001,New Trump Campaign Ad Claims That Illegal Immigrants Currently Murdering You With Knife,1
2002,White House Concerned Ryan Zinke Made Land Deal Without Giving Cut To Trump,1
2003,Midterms 2018: Key Senate Races To Watch,1
2004,Brian Kemp Campaign Energized After Seeing Early Voter Suppression Numbers,1
2005,Poll Finds 2018 Midterms Resting On Critical Swing Group Of People Who Showed Up Looking For Community Center Pottery Class,1
2006,Political Scientists Trace American Democracy’s Severe Polarization To Fucking Idiots On Other Side Of Aisle,1
2007,Midterms 2018: Key House Races To Watch,1
2008,Trump Turns On Fox News And Tells Aides To Make Whatever They’re Saying A Law,1
2009,Trump Claims He Can Overrule Constitution With Executive Order Because Of Little-Known ‘No One Will Stop Me’ Loophole,1
2010,Voter Just Needs To Know Which Candidate Chops Wood In A Flannel Shirt,1
2011,Trump Slams Worldwide Jewish Conspiracy For Not Doing More To Prevent Synagogue Shooting,1
2012,Man Just Knows Hillary Clinton Going To Have Opinion On Not Dying In Explosion,1
2013,Chuck Schumer Relieved He’s Never Taken Stance Meaningful Enough To Have Someone Mail Him Explosive,1
2014,Midterms 2018: Gubernatorial Races To Watch,1
2015,Nation’s Fact-Checkers Confirm They’ll Probably Wrap Up Evaluating Trump’s Statements By 2050 At Latest,1
2016,Trump Announces He’ll Pay Legal Fees Of Any Rally Attendee Who Beats Up Ted Cruz,1
2017,Ted Cruz Stuck In Nosebleed Seats At Senate Campaign Rally,1
2018,"Bearded, Keffiyeh-Clad Jared Kushner Avoids Conflict Of Interest By Joining Saudi Royal Family",1
2019,Timeline Of The U.S. Supreme Court,1
2020,New Ted Cruz Attack Ad Declares Beto O’Rourke Too Good For Texas,1
2021,Trump Administration Urges Saudis To Stick To Killing Random Yemeni Civilians,1
2022,Report: Many States Still Relying On Outdated Methods To Disenfranchise Voters,1
2023,New Polls Increase Fears That Midterm Elections Will Be Won By Wave Of Politicians,1
2024,Nikki Haley Resigns To Accept Consulting Role With Afghan Warlord,1
2025,Saudis Insist Missing Journalist Was Already Dismembered Before He Left Consulate,1
2026,Senator Feinstein Wondering If Now A Good Time To Disclose 7 Highly Credible Murder Allegations Against Kavanaugh She Received Weeks Ago,1
2027,Kavanaugh Blasted For Destroying Reputation Of Good Man ,1
2028,Clinton Laughs Off Idea She Politically Savvy Enough To Launch Revenge Campaign On Kavanaugh,1
2029,Ted Cruz Vs. Beto O’Rourke,1
2030,Kavanaugh Starting To Get Worried About Not Hearing Back After Job Interview,1
2031,White House Corrects Transcript To Add Few More Insults About Female Reporter,1
2032,Lisa Murkowski Admits She Thought Being Alaskan Senator Would Just Mean Having To Deal With Bears And Shit,1
2033,Mark Judge Can’t Believe That Fucking Lightweight Kavanaugh Got ‘Boofing’ And ‘The Devil’s Triangle’ Wrong,1
2034,Kavanaugh Impressed By Hazing Rituals Before They Let You Join Supreme Court,1
2035,Kavanaugh Claims He Never Committed Sexual Assault As It Will Be Defined After Future Supreme Court Case,1
2036,GOP Attacks Christine Blasey Ford For Never Coming Forward To Testify,1
2037,Trump Regrets Choosing Kavanaugh After Supreme Court Nominee Keeps Talking About How Much He Respects Women,1
2038,Kavanaugh Says It’s Super Embarrassing And Sad That Christine Blasey Ford Still In Love With Him,1
2039,Everyone At U.N. Watching Trump Speak Can’t Believe They Used To Consider U.S. A Superpower,1
2040,"Over 417,000 Hours Of Private Presidential Conversations Discovered After No One Remembered To Turn Off Richard Nixon’s Tape Recorder",1
2041,Trump Asks Why Kavanaugh Accuser Didn’t Just Immediately Request Hush Money,1
2042,Congress Wishes They Could Help Puerto Rico But It’s All The Way Over There,1
2043,"GOP Officials Urge Calmer, More Reasonable Death Threats Toward Kavanaugh Accuser",1
2044,GOP Officials: Kavanaugh Shouldn’t Be Held Accountable For Something He Did As White Teenager,1
2045,White House Increases Number Of Asylum Seekers Allowed To Enter Spike-Filled Refugee Compactor,1
2046,White House Raises Official Hurricane Florence Death Toll To -17,1
